Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2016-001823;"Van Goghstraat";59;;A;2512TB;'S-GRAVENHAGE;"Van Goghstraat 59 A, 2512TB 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-08-16;Zelfstandig;561,02;448,82;;;;;;;;;448,82;;Huurder
ZKN-2016-001818;Arrheniusweg;488;;;3069ET;ROTTERDAM;"Arrheniusweg 488, 3069ET ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-08-16;Zelfstandig;439,11;439,11;;;;;;;;;;;Huurder
ZKN-2016-001814;Plantage;43;;;1944LS;BEVERWIJK;"Plantage 43, 1944LS BEVERWIJK";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";22-08-16;Zelfstandig;;686,9;;;;;;;;;274,76;;Verhuurder
ZKN-2016-001809;Croonstadtlaan;49;;;3641AL;MIJDRECHT;"Croonstadtlaan 49, 3641AL MIJDRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";18-08-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-001807;Regentesselaan;271;;D;2562EB;'S-GRAVENHAGE;"Regentesselaan 271 D, 2562EB 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-08-16;Zelfstandig;495;;;;;;;;;;346,5;;Huurder
ZKN-2016-001805;Achteromstraat;3;;;1381AV;WEESP;"Achteromstraat 3, 1381AV WEESP";;"20.7 UHW - behandeling na gegrond verzet";;;04-08-16;Zelfstandig;830;538,87;;;;;;;;;;;Huurder
ZKN-2016-001800;Hudsonstraat;134;;3;1057SR;AMSTERDAM;"Hudsonstraat 134 3, 1057SR AMSTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";04-08-16;Zelfstandig;628,19;554,39;;;;;;;;;;;Huurder
ZKN-2016-001798;Albardagracht;66;;K;1067DZ;AMSTERDAM;"Albardagracht 66 K, 1067DZ AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";01-08-16;Zelfstandig;800;800;;;;;;;;;;;Huurder
ZKN-2016-001797;Riouwstraat;178;;F;2585HX;'S-GRAVENHAGE;"Riouwstraat 178 F, 2585HX 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";23-08-16;Zelfstandig;641,74;641,74;;;;;;;;;;;Huurder
ZKN-2016-001790;Slottuin;26;;;6642DD;"BEUNINGEN GLD";"Slottuin 26, 6642DD BEUNINGEN GLD";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-08-16;Zelfstandig;672,32;672,32;;;;;;;;;;;Huurder
ZKN-2016-001786;"Burgemeester Cramergracht";147;;;1064AL;AMSTERDAM;"Burgemeester Cramergracht 147, 1064AL AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";Intrekking;"De wederpartij wordt in het gelijk gesteld";05-08-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-001779;Bestevaerstraat;259;;3;1055TP;AMSTERDAM;"Bestevaerstraat 259 3, 1055TP AMSTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-08-16;Zelfstandig;;;;;162;0;;;;;;;Huurder
ZKN-2016-001778;Bestevaerstraat;259;;3;1055TP;AMSTERDAM;"Bestevaerstraat 259 3, 1055TP AMSTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-08-16;Zelfstandig;;;;;162;0;;;;;;;Huurder
ZKN-2016-001776;Westerstraat;193;;A;1601AG;ENKHUIZEN;"Westerstraat 193 A, 1601AG ENKHUIZEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-08-16;Zelfstandig;;;;;;;;;;;404,94;;Huurder
ZKN-2016-001775;Almastraat;112;;;9716CX;GRONINGEN;"Almastraat 112, 9716CX GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-08-16;Zelfstandig;621,23;379,65;;;;;;;;;;;Huurder
ZKN-2016-001774;Geldershoofd;924;;;1103BG;AMSTERDAM;"Geldershoofd 924, 1103BG AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-08-16;Zelfstandig;451,6;180,64;;;;;;;;;180,64;;Huurder
ZKN-2016-001773;Bestevaerstraat;259;;3;1055TP;AMSTERDAM;"Bestevaerstraat 259 3, 1055TP AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-08-16;Zelfstandig;280,99;280,99;;;;;;;;;;;Huurder
ZKN-2016-001768;Vegelinsoord;168;;;3079KP;ROTTERDAM;"Vegelinsoord 168, 3079KP ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-08-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-001767;Viottastraat;15;;;7701TB;DEDEMSVAART;"Viottastraat 15, 7701TB DEDEMSVAART";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-08-16;Zelfstandig;519,58;519,58;;;;;;;;;;;Huurder
ZKN-2016-001762;Leeuwentand;24;;;7944PD;MEPPEL;"Leeuwentand 24, 7944PD MEPPEL";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-08-16;Zelfstandig;660;660;;;;;;;;;;;Huurder
ZKN-2016-001760;Prinsestraat;64;;B;2513CE;'S-GRAVENHAGE;"Prinsestraat 64 B, 2513CE 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-08-16;Zelfstandig;343,14;;;;;;;;;;137,26;;Huurder
ZKN-2016-001755;Riouwstraat;89;;;3312XK;DORDRECHT;"Riouwstraat 89, 3312XK DORDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-08-16;Zelfstandig;700;;;;;;;;;;420;;Huurder
ZKN-2016-001748;Kosterijweg;3;;A2;7761BC;SCHOONEBEEK;"Kosterijweg 3 A2, 7761BC SCHOONEBEEK";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-08-16;Zelfstandig;392;323,02;;;;;;;;;;;Huurder
ZKN-2016-001743;"Helper Brink";48;;"A KM 3";9722ER;GRONINGEN;"Helper Brink 48 A KM 3, 9722ER GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";11-08-16;Onzelfstandig;320;256,23;;;;;;;;;;;Huurder
ZKN-2016-001737;"Cornelis Lelylaan";103;;-1;1065CN;AMSTERDAM;"Cornelis Lelylaan 103 -1, 1065CN AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";25-08-16;Zelfstandig;444,17;444,17;;;;;;;;;;;Verhuurder
ZKN-2016-001735;"Gerrie Knetemannlaan";62;;;1061MC;AMSTERDAM;"Gerrie Knetemannlaan 62, 1061MC AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-08-16;Zelfstandig;391,22;156,49;;;;;;;;;156,49;;Huurder
ZKN-2016-001732;"Marga Klompestraat";34;;;4003ZR;TIEL;"Marga Klompestraat 34, 4003ZR TIEL";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";31-08-16;Zelfstandig;637,14;637,14;;;;;;;;;382,28;;Huurder
ZKN-2016-001723;Adingerdorphof;9;;2;1069ZM;AMSTERDAM;"Adingerdorphof 9 2, 1069ZM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-08-16;Zelfstandig;548,46;;;;;;;;;;219,38;;Huurder
ZKN-2016-001713;Coolhavenstraat;31;;"B 01";3024TD;ROTTERDAM;"Coolhavenstraat 31 B 01, 3024TD ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";11-08-16;Zelfstandig;600;402,63;;;;;;;;;;;Huurder
ZKN-2016-001711;"Tussen Meer";238;;;1069DW;AMSTERDAM;"Tussen Meer 238, 1069DW AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";22-08-16;Zelfstandig;;476,92;;;;;;;;;423,78;;Verhuurder
ZKN-2016-001709;Curacaostraat;61;;3;1058BN;AMSTERDAM;"Curacaostraat 61 3, 1058BN AMSTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-08-16;Zelfstandig;;;;;4.200,00;88;;;;;;;Huurder
ZKN-2016-001704;Curacaostraat;61;;3;1058BN;AMSTERDAM;"Curacaostraat 61 3, 1058BN AMSTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-08-16;Zelfstandig;;;;;4.200,00;81,5;;;;;;;Huurder
ZKN-2016-001699;Vooruitgangstraat;23;;;2032RG;HAARLEM;"Vooruitgangstraat 23, 2032RG HAARLEM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-08-16;Zelfstandig;62,5;623,5;;;;;;;;;249,4;;Huurder
ZKN-2016-001689;Leeuwerikplein;61;;;3334SP;ZWIJNDRECHT;"Leeuwerikplein 61, 3334SP ZWIJNDRECHT";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";11-08-16;Zelfstandig;;576,17;;;;;;;;;230,47;;Verhuurder
ZKN-2016-001686;"Willem Dreespark";104;;A;2531SH;'S-GRAVENHAGE;"Willem Dreespark 104 A, 2531SH 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-08-16;Zelfstandig;519,16;207,67;;;;;;;;;207,67;;Huurder
ZKN-2016-001684;"Haarlemmer Houttuinen";475;;;1013GM;AMSTERDAM;"Haarlemmer Houttuinen 475, 1013GM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-08-16;Zelfstandig;365;365;;;;;;;;;;;Huurder
ZKN-2016-001671;"Bosboom Toussaintstraat";38;;"3 + 4A";1054AT;AMSTERDAM;"Bosboom Toussaintstraat 38 3 + 4A, 1054AT AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-08-16;Zelfstandig;683,08;683,08;;;;;;;;;;;Huurder
ZKN-2016-001669;Nunspeetlaan;309;;;2573GE;'S-GRAVENHAGE;"Nunspeetlaan 309, 2573GE 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";23-08-16;Zelfstandig;712,32;626,32;;;;;;;;;;;Huurder
ZKN-2016-001663;Statenlaan;111;;2940;5042RR;TILBURG;"Statenlaan 111 2940, 5042RR TILBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-08-16;Onzelfstandig;;;;;869,98;590,19;;;;;;;Huurder
ZKN-2016-001662;"Eerste Helmersstraat";67;;3;1054DC;AMSTERDAM;"Eerste Helmersstraat 67 3, 1054DC AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-08-16;Zelfstandig;349,84;139,94;;;;;;;;;139,94;;Huurder
ZKN-2016-001661;"Bisschop Zwijsenstraat";83;;;5021KA;TILBURG;"Bisschop Zwijsenstraat 83, 5021KA TILBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-08-16;Onzelfstandig;280;;;;;;;;;;112;;Huurder
ZKN-2016-001653;"Van Spilbergenstraat";57;;2;1057PZ;AMSTERDAM;"Van Spilbergenstraat 57 2, 1057PZ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";25-08-16;Zelfstandig;;;;;110,83;110,83;;;;;;;Huurder
ZKN-2016-001652;"Van Spilbergenstraat";57;;2;1057PZ;AMSTERDAM;"Van Spilbergenstraat 57 2, 1057PZ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";25-08-16;Zelfstandig;;;;;96,62;96,62;;;;;;;Huurder
ZKN-2016-001651;Lutmastraat;25;;3;1072JM;AMSTERDAM;"Lutmastraat 25 3, 1072JM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-08-16;Zelfstandig;512,75;512,75;;;;;;;;;;;Huurder
ZKN-2016-001650;"Van Spilbergenstraat";57;;2;1057PZ;AMSTERDAM;"Van Spilbergenstraat 57 2, 1057PZ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";25-08-16;Zelfstandig;;;;;90,25;90,25;;;;;;;Huurder
ZKN-2016-001647;Parkzicht;40;;;1541JX;"KOOG AAN DE ZAAN";"Parkzicht 40, 1541JX KOOG AAN DE ZAAN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-08-16;Zelfstandig;577,26;577,26;;;;;;;;;;;Huurder
ZKN-2016-001642;Zuideinde;8;;A;7941GH;MEPPEL;"Zuideinde 8 A, 7941GH MEPPEL";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-08-16;Zelfstandig;614;;;;;;;;;;245,6;;Huurder
ZKN-2016-001635;"Marco Pololaan";333;;;3526GE;UTRECHT;"Marco Pololaan 333, 3526GE UTRECHT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-08-16;Zelfstandig;663,92;663,92;;;;;;;;;;;Huurder
ZKN-2016-001630;Hendersonstraat;16;;;2286XC;"RIJSWIJK ZH";"Hendersonstraat 16, 2286XC RIJSWIJK ZH";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";22-08-16;Zelfstandig;870;870;;;;;;;;;;;Huurder
ZKN-2016-001628;Markiezenlaan;2;;;4758AS;STANDDAARBUITEN;"Markiezenlaan 2, 4758AS STANDDAARBUITEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-08-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-001627;Schlegelstraat;117;;;2522PJ;'S-GRAVENHAGE;"Schlegelstraat 117, 2522PJ 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-08-16;Zelfstandig;398;398;;;;;;;;;159,2;;Huurder
ZKN-2016-001625;"Joannes van Dieststraat";23;;;3817AC;AMERSFOORT;"Joannes van Dieststraat 23, 3817AC AMERSFOORT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-08-16;Zelfstandig;600;;;;;;;;;;480;;Huurder
ZKN-2016-001616;Orteliusstraat;22;;2;1057BA;AMSTERDAM;"Orteliusstraat 22 2, 1057BA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-08-16;Zelfstandig;435,88;435,88;;;;;;;;;348,7;;Huurder
ZKN-2016-001615;Bark;157;;;2991JC;BARENDRECHT;"Bark 157, 2991JC BARENDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";31-08-16;Zelfstandig;489,8;489,8;;;;;;;;;;;Huurder
ZKN-2016-001614;Gummarusvelden;1;;;4651AR;"STEENBERGEN NB";"Gummarusvelden 1, 4651AR STEENBERGEN NB";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-08-16;Zelfstandig;618,28;618,28;;;;;;;;;;;Huurder
ZKN-2016-001610;Schaperlaan;6;;;2252BP;VOORSCHOTEN;"Schaperlaan 6, 2252BP VOORSCHOTEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";16-08-16;Zelfstandig;769,93;769,93;;;;;;;;;;;Huurder
ZKN-2016-001608;Werengouw;423;;;1024PA;AMSTERDAM;"Werengouw 423, 1024PA AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-08-16;Zelfstandig;1.200,00;652,02;;;;;;;;;;;Huurder
ZKN-2016-001600;Koninginnelaan;25;;5;3762DA;SOEST;"Koninginnelaan 25 5, 3762DA SOEST";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";22-08-16;Zelfstandig;675;371,25;;;;;;;;;222,75;;Huurder
ZKN-2016-001599;Wulppad;5;;;2623LR;DELFT;"Wulppad 5, 2623LR DELFT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-08-16;Zelfstandig;703,42;703,42;;;;;;;;;;;Huurder
ZKN-2016-001597;Haarlemmerdijk;46;;2;1013JD;AMSTERDAM;"Haarlemmerdijk 46 2, 1013JD AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-08-16;Zelfstandig;471,64;471,64;;;;;;;;;;;Huurder
ZKN-2016-001596;"Hugo de Grootstraat";52;;"KM VZ";6522DG;NIJMEGEN;"Hugo de Grootstraat 52 KM VZ, 6522DG NIJMEGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";05-08-16;Onzelfstandig;217,5;142,37;;;;;;;;;;;Huurder
ZKN-2016-001594;"Alard du Hamelstraat";20;;"KM BG 2";5622CD;EINDHOVEN;"Alard du Hamelstraat 20 KM BG 2, 5622CD EINDHOVEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";03-08-16;Onzelfstandig;230;162,7;;;;;;;;;;;Huurder
ZKN-2016-001593;"Nieuwe Binnenweg";163;;K02;3014GK;ROTTERDAM;"Nieuwe Binnenweg 163 K02, 3014GK ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";16-08-16;Zelfstandig;725;636,61;;;;;;;;;;;Huurder
ZKN-2016-001592;Karmijnstraat;80;;;5044RE;TILBURG;"Karmijnstraat 80, 5044RE TILBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-08-16;Zelfstandig;697,06;;;;;;;;;;278,82;;Huurder
ZKN-2016-001591;Paramaribohof;66;;;2315VX;LEIDEN;"Paramaribohof 66, 2315VX LEIDEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";15-08-16;Zelfstandig;608,02;608,02;;;;;;;;;;;Huurder
ZKN-2016-001590;Vughtstraat;20;;"A KM 2 ET LKS";4701NT;ROOSENDAAL;"Vughtstraat 20 A KM 2 ET LKS, 4701NT ROOSENDAAL";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-08-16;Zelfstandig;710;;;;;;;;;;284;;Huurder
ZKN-2016-001587;Beijerlandselaan;136;;A;3074EP;ROTTERDAM;"Beijerlandselaan 136 A, 3074EP ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";05-08-16;Zelfstandig;575;304,31;;;;;;;;;;;Huurder
ZKN-2016-001585;Sarphatistraat;564;;;1018AV;AMSTERDAM;"Sarphatistraat 564, 1018AV AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-08-16;Zelfstandig;342,41;342,41;;;;;;;;;;;Huurder
ZKN-2016-001584;Noorderbeekdwarsstraat;112;;A;2562XW;'S-GRAVENHAGE;"Noorderbeekdwarsstraat 112 A, 2562XW 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";31-08-16;Zelfstandig;650;379,65;;;;;;;;;;;Huurder
ZKN-2016-001583;"Haarlemmer Houttuinen";487;;;1013GM;AMSTERDAM;"Haarlemmer Houttuinen 487, 1013GM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-08-16;Zelfstandig;386,38;154,55;;;;;;;;;154,55;;Huurder
ZKN-2016-001581;"Van Nijenrodeweg";681;;;1082JB;AMSTERDAM;"Van Nijenrodeweg 681, 1082JB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";24-08-16;Zelfstandig;;;;;1.563,25;722,24;;;;;;;Huurder
ZKN-2016-001578;Schiedamsesingel;199;;"A 03 A";3012BC;ROTTERDAM;"Schiedamsesingel 199 A 03 A, 3012BC ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";05-08-16;Zelfstandig;695;346,44;;;;;;;;;138,58;;Huurder
ZKN-2016-001572;"1e Schansstraat";18;;A;3025XC;ROTTERDAM;"1e Schansstraat 18 A, 3025XC ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-08-16;Zelfstandig;606,64;606,64;;;;;;;;;;;Huurder
ZKN-2016-001566;"Jacob Geelstraat";61;;3;1065VR;AMSTERDAM;"Jacob Geelstraat 61 3, 1065VR AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-08-16;Zelfstandig;331,6;;;;;;;;;;132,64;;Huurder
ZKN-2016-001564;Rousseaustraat;46;;;1064XJ;AMSTERDAM;"Rousseaustraat 46, 1064XJ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-08-16;Zelfstandig;420,81;420,81;;;;;;;;;;;Huurder
ZKN-2016-001549;"Pieter van der Doesstraat";76;;1;1056VK;AMSTERDAM;"Pieter van der Doesstraat 76 1, 1056VK AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-08-16;Zelfstandig;342,72;137,09;;;;;;;;;137,09;;Huurder
ZKN-2016-001542;Eeldersingel;20;;"KM 3";9726AR;GRONINGEN;"Eeldersingel 20 KM 3, 9726AR GRONINGEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-08-16;Onzelfstandig;265,55;265,55;;;;;;;;;107,22;;Huurder
ZKN-2016-001538;"Witte de Withstraat";1;;L;1057XD;AMSTERDAM;"Witte de Withstraat 1 L, 1057XD AMSTERDAM";;"258 BW - uitsplitsing all in/incl. huur";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";04-08-16;Zelfstandig;1.200,00;660;;;;;;;;;;;Huurder
ZKN-2016-001535;Kanaalstraat;151;;3;1054XD;AMSTERDAM;"Kanaalstraat 151 3, 1054XD AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";03-08-16;Zelfstandig;100,86;177,18;;;;;;;;;;;Verhuurder
ZKN-2016-001533;"Eerste Weteringdwarsstraat";44;;H;1017TP;AMSTERDAM;"Eerste Weteringdwarsstraat 44 H, 1017TP AMSTERDAM";;"258 BW - uitsplitsing all in/incl. huur";"Er is een all in prijs";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";05-08-16;Zelfstandig;1.550,00;852,5;;;;;;;;;;;Huurder
ZKN-2016-001531;Celsiusstraat;54;;;2041TL;ZANDVOORT;"Celsiusstraat 54, 2041TL ZANDVOORT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";05-08-16;Zelfstandig;710,68;426,41;;;;;;;;;426,41;;Huurder
ZKN-2016-001529;"van Heurnstraat";146;;;2274NP;VOORBURG;"van Heurnstraat 146, 2274NP VOORBURG";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";22-08-16;Zelfstandig;619,91;619,91;;;;;;;;;;;Huurder
ZKN-2016-001526;Vuursteenberg;1;;;3825DE;AMERSFOORT;"Vuursteenberg 1, 3825DE AMERSFOORT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-08-16;Zelfstandig;672,38;672,38;;;;;;;;;;;Huurder
ZKN-2016-001524;Eeldersingel;20;;"KM 4 BG";9726AR;GRONINGEN;"Eeldersingel 20 KM 4 BG, 9726AR GRONINGEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-08-16;Zelfstandig;291,07;291,07;;;;;;;;;116,43;;Huurder
