Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2015-001181;"Willem van Cleeflaan";947;;;2722TM;ZOETERMEER;"Willem van Cleeflaan 947, 2722TM ZOETERMEER";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";02-07-15;Zelfstandig;;;;;488,46;201,2;;;;;;;Huurder
ZKN-2015-001180;"Willem van Cleeflaan";947;;;2722TM;ZOETERMEER;"Willem van Cleeflaan 947, 2722TM ZOETERMEER";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";02-07-15;Zelfstandig;;;;;1.255,53;529,76;;;;;;;Huurder
ZKN-2015-001179;"Willem van Cleeflaan";947;;;2722TM;ZOETERMEER;"Willem van Cleeflaan 947, 2722TM ZOETERMEER";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";02-07-15;Zelfstandig;;;;;931,51;483,46;;;;;;;Huurder
ZKN-2015-001175;Zaart;78;;B;4819EH;BREDA;"Zaart 78 B, 4819EH BREDA";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";15-07-15;Zelfstandig;;;;;339,59;339,59;;;;;;;Huurder
ZKN-2015-001174;Zaart;78;;B;4819EH;BREDA;"Zaart 78 B, 4819EH BREDA";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";15-07-15;Zelfstandig;;;;;438,4;438,4;;;;;;;Huurder
ZKN-2015-001166;Schieweg;37;;B;3038AD;ROTTERDAM;"Schieweg 37 B, 3038AD ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-07-15;Zelfstandig;536,01;536,01;;;;;;;;;;;Huurder
ZKN-2015-001159;"Cornelis Dirkszstraat";10;;"KM 3";3554VL;UTRECHT;"Cornelis Dirkszstraat 10 KM 3, 3554VL UTRECHT";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";17-07-15;Onzelfstandig;;;;;;469,61;;;;;;;Huurder
ZKN-2015-001155;"Ds. de Graaffweg";34;;;6996AR;DREMPT;"Ds. de Graaffweg 34, 6996AR DREMPT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-07-15;Zelfstandig;464,42;464,42;;;;;;;;;;;Huurder
ZKN-2015-001154;"Gedempte Zuiderdiep";81;;"A KM 1";9711HC;GRONINGEN;"Gedempte Zuiderdiep 81 A KM 1, 9711HC GRONINGEN";;"260 BW - afrekening van de servicekosten";Intrekking;"De wederpartij wordt in het gelijk gesteld";03-07-15;Onzelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-001153;"Gedempte Zuiderdiep";81;;"A KM 1";9711HC;GRONINGEN;"Gedempte Zuiderdiep 81 A KM 1, 9711HC GRONINGEN";;"260 BW - afrekening van de servicekosten";Intrekking;"De wederpartij wordt in het gelijk gesteld";03-07-15;Onzelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-001151;"Bernard Loderstraat";19;;3;1063NZ;AMSTERDAM;"Bernard Loderstraat 19 3, 1063NZ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-07-15;Zelfstandig;347,54;347,54;;;;;;;;;;;Huurder
ZKN-2015-001148;"Albert Camusplaats";12;;;3069BK;ROTTERDAM;"Albert Camusplaats 12, 3069BK ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";20-07-15;Zelfstandig;;;;;1.655,87;1.655,87;;;;;;;Huurder
ZKN-2015-001146;Julianastraat;8;;;3911HJ;RHENEN;"Julianastraat 8, 3911HJ RHENEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-07-15;Zelfstandig;619,33;;;;;;;;;;495,46;;Huurder
ZKN-2015-001142;"Professor Poelsstraat";55;;;1221HR;HILVERSUM;"Professor Poelsstraat 55, 1221HR HILVERSUM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";17-07-15;Zelfstandig;;;;;;517,15;;;;;;;Huurder
ZKN-2015-001129;Terletstraat;27;;;2573EW;'S-GRAVENHAGE;"Terletstraat 27, 2573EW 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";02-07-15;Zelfstandig;570;;;;;;;;;;228;;Huurder
ZKN-2015-001112;Korsholm;32;;;2133ER;HOOFDDORP;"Korsholm 32, 2133ER HOOFDDORP";;"257 BW - huurverlaging in verband met gebreken";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";23-07-15;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2015-001106;"Katendrechtse Lagedijk";217;;A;3083GB;ROTTERDAM;"Katendrechtse Lagedijk 217 A, 3083GB ROTTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";08-07-15;Zelfstandig;;;;;;92,97;;;;;;;Huurder
ZKN-2015-001104;"Katendrechtse Lagedijk";217;;A;3083GB;ROTTERDAM;"Katendrechtse Lagedijk 217 A, 3083GB ROTTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";08-07-15;Zelfstandig;;;;;;38,74;;;;;;;Huurder
ZKN-2015-001098;"Katendrechtse Lagedijk";215;;C;3083GB;ROTTERDAM;"Katendrechtse Lagedijk 215 C, 3083GB ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";08-07-15;Zelfstandig;508;406,59;;;;;;;;;;;Huurder
ZKN-2015-001090;"Joan Melchior Kemperstraat";120;;2;1051TX;AMSTERDAM;"Joan Melchior Kemperstraat 120 2, 1051TX AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De verzoeker wordt in het gelijk gesteld";23-07-15;Zelfstandig;224,72;561,81;;;;;;;;;;;Verhuurder
ZKN-2015-001070;"Lange Leidsedwarsstraat";119;;"3 ET";1017NJ;AMSTERDAM;"Lange Leidsedwarsstraat 119 3 ET, 1017NJ AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";08-07-15;Zelfstandig;1.100,00;1.100,00;;;;;;;;;;;Huurder
ZKN-2015-001052;Deltastraat;5;;2;1078PB;AMSTERDAM;"Deltastraat 5 2, 1078PB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;259,88;207,85;;;;;;;Huurder
ZKN-2015-001051;Rooseveltlaan;48;;3;1078NK;AMSTERDAM;"Rooseveltlaan 48 3, 1078NK AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;315,63;256,12;;;;;;;Huurder
ZKN-2015-001050;Merwedeplein;14;;3;1078ND;AMSTERDAM;"Merwedeplein 14 3, 1078ND AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;284,09;233,28;;;;;;;Huurder
ZKN-2015-001045;"Katendrechtse Lagedijk";217;;B;3083GB;ROTTERDAM;"Katendrechtse Lagedijk 217 B, 3083GB ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";08-07-15;Zelfstandig;518;;;;;;;;;;136,84;;Huurder
ZKN-2015-001044;"Sint Antoniesluis";11;;;1011JB;AMSTERDAM;"Sint Antoniesluis 11, 1011JB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De wederpartij wordt in het gelijk gesteld";17-07-15;Zelfstandig;;;;;1.664,12;1.662,34;;;;;;;Huurder
ZKN-2015-001031;"Dirk Danestraat";3;;"B02 KM VR";3027CA;ROTTERDAM;"Dirk Danestraat 3 B02 KM VR, 3027CA ROTTERDAM";;"258 BW - uitsplitsing all in/incl. huur";"Er is een all in prijs";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";15-07-15;Onzelfstandig;415;228,25;;;;;;;;;;;Huurder
ZKN-2015-001030;Rooseveltlaan;58;;3;1078NL;AMSTERDAM;"Rooseveltlaan 58 3, 1078NL AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.710,63;2.445,14;;;;;;;Huurder
ZKN-2015-001029;Rooseveltlaan;60;;;1078NL;AMSTERDAM;"Rooseveltlaan 60, 1078NL AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.810,42;1.861,29;;;;;;;Huurder
ZKN-2015-001024;Merwedeplein;2;;A;1078ND;AMSTERDAM;"Merwedeplein 2 A, 1078ND AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;8.397,51;2.607,86;;;;;;;Huurder
ZKN-2015-001022;Churchilllaan;21;;1;1078DC;AMSTERDAM;"Churchilllaan 21 1, 1078DC AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.363,35;1.716,62;;;;;;;Huurder
ZKN-2015-001018;Merwedeplein;38;;2;1078NE;AMSTERDAM;"Merwedeplein 38 2, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.652,45;2.139,37;;;;;;;Huurder
ZKN-2015-001015;Merwedeplein;38;;3;1078NE;AMSTERDAM;"Merwedeplein 38 3, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.918,66;2.217,55;;;;;;;Huurder
ZKN-2015-001014;Merwedeplein;2;;HS;1078ND;AMSTERDAM;"Merwedeplein 2 HS, 1078ND AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.928,99;1.906,31;;;;;;;Huurder
ZKN-2015-001013;Merwedeplein;32;;2;1078NE;AMSTERDAM;"Merwedeplein 32 2, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.467,48;1.727,59;;;;;;;Huurder
ZKN-2015-001012;Merwedeplein;36;;HS;1078NE;AMSTERDAM;"Merwedeplein 36 HS, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.230,50;1.695,26;;;;;;;Huurder
ZKN-2015-001011;Churchilllaan;35;;A1;1078DE;AMSTERDAM;"Churchilllaan 35 A1, 1078DE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.390,23;1.742,16;;;;;;;Huurder
ZKN-2015-001010;Rooseveltlaan;58;;2;1078NL;AMSTERDAM;"Rooseveltlaan 58 2, 1078NL AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.337,91;2.335,69;;;;;;;Huurder
ZKN-2015-001008;Waalstraat;47;;2;1078BW;AMSTERDAM;"Waalstraat 47 2, 1078BW AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.071,68;2.257,51;;;;;;;Huurder
ZKN-2015-001007;Waalstraat;27;;2;1078BR;AMSTERDAM;"Waalstraat 27 2, 1078BR AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.545,95;2.108,10;;;;;;;Huurder
ZKN-2015-001006;Rooseveltlaan;42;;1;1078NK;AMSTERDAM;"Rooseveltlaan 42 1, 1078NK AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.384,44;1.736,20;;;;;;;Huurder
ZKN-2015-001005;Victorieplein;39;;1;1078PD;AMSTERDAM;"Victorieplein 39 1, 1078PD AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;4.987,94;1.559,30;;;;;;;Huurder
ZKN-2015-001004;Waalstraat;27;;3;1078BR;AMSTERDAM;"Waalstraat 27 3, 1078BR AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.758,93;2.170,65;;;;;;;Huurder
ZKN-2015-001003;Deltastraat;14;;HS;1078PC;AMSTERDAM;"Deltastraat 14 HS, 1078PC AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.343,44;1.734,32;;;;;;;Huurder
ZKN-2015-001002;Waalstraat;29;;2;1078BR;AMSTERDAM;"Waalstraat 29 2, 1078BR AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";23-07-15;Zelfstandig;;;;;4.717,69;1.526,30;;;;;;;Huurder
ZKN-2015-001001;Rooseveltlaan;22;;HS;1078NJ;AMSTERDAM;"Rooseveltlaan 22 HS, 1078NJ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.587,92;1.793,20;;;;;;;Huurder
ZKN-2015-001000;Waalstraat;37;;1;1078BR;AMSTERDAM;"Waalstraat 37 1, 1078BR AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;4.820,21;1.548,23;;;;;;;Huurder
ZKN-2015-000998;Churchilllaan;35;;HS;1078DE;AMSTERDAM;"Churchilllaan 35 HS, 1078DE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.944,60;1.958,05;;;;;;;Huurder
ZKN-2015-000996;Rooseveltlaan;42;;3;1078NK;AMSTERDAM;"Rooseveltlaan 42 3, 1078NK AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.763,87;2.460,78;;;;;;;Huurder
ZKN-2015-000995;Churchilllaan;7;;3;1078DB;AMSTERDAM;"Churchilllaan 7 3, 1078DB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.985,08;2.533,79;;;;;;;Huurder
ZKN-2015-000994;Merwedeplein;29;;1;1078NB;AMSTERDAM;"Merwedeplein 29 1, 1078NB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;4.798,73;1.564,21;;;;;;;Huurder
ZKN-2015-000993;Churchilllaan;17;;"A HS";1078DB;AMSTERDAM;"Churchilllaan 17 A HS, 1078DB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.928,99;1.906,31;;;;;;;Huurder
ZKN-2015-000992;Merwedeplein;26;;HS;1078NE;AMSTERDAM;"Merwedeplein 26 HS, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.268,08;1.732,84;;;;;;;Huurder
ZKN-2015-000991;Merwedeplein;24;;3;1078NE;AMSTERDAM;"Merwedeplein 24 3, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.918,66;2.217,55;;;;;;;Huurder
ZKN-2015-000990;Vinkerstraat;100;;;6464GM;KERKRADE;"Vinkerstraat 100, 6464GM KERKRADE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-07-15;Zelfstandig;623,42;623,42;;;;;;;;;;;Huurder
ZKN-2015-000988;Spinet;138;;;3068LX;ROTTERDAM;"Spinet 138, 3068LX ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";01-07-15;Zelfstandig;697,5;697,5;;;;;;;;;;;Huurder
ZKN-2015-000987;Churchilllaan;17;;3;1078DB;AMSTERDAM;"Churchilllaan 17 3, 1078DB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.632,37;2.406,66;;;;;;;Huurder
ZKN-2015-000986;Merwedeplein;30;;3;1078NE;AMSTERDAM;"Merwedeplein 30 3, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.918,66;2.217,55;;;;;;;Huurder
ZKN-2015-000985;Merwedeplein;37;;1;1078NB;AMSTERDAM;"Merwedeplein 37 1, 1078NB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;4.798,73;1.564,21;;;;;;;Huurder
ZKN-2015-000984;Waalstraat;49;;3;1078BW;AMSTERDAM;"Waalstraat 49 3, 1078BW AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.752,19;2.163,70;;;;;;;Huurder
ZKN-2015-000982;Merwedeplein;23;;3;1078NB;AMSTERDAM;"Merwedeplein 23 3, 1078NB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.911,93;2.210,60;;;;;;;Huurder
ZKN-2015-000979;Churchilllaan;19;;HS;1078DC;AMSTERDAM;"Churchilllaan 19 HS, 1078DC AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.928,99;1.906,31;;;;;;;Huurder
ZKN-2015-000975;Merwedeplein;22;;3;1078NE;AMSTERDAM;"Merwedeplein 22 3, 1078NE AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.918,66;2.217,55;;;;;;;Huurder
ZKN-2015-000973;Churchilllaan;15;;1;1078DB;AMSTERDAM;"Churchilllaan 15 1, 1078DB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.363,35;1.716,62;;;;;;;Huurder
ZKN-2015-000971;Churchilllaan;11;;HS;1078DB;AMSTERDAM;"Churchilllaan 11 HS, 1078DB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.662,83;1.828,14;;;;;;;Huurder
ZKN-2015-000970;Waalstraat;29;;3;1078BR;AMSTERDAM;"Waalstraat 29 3, 1078BR AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.025,16;2.248,82;;;;;;;Huurder
ZKN-2015-000969;Merwedeplein;21;;2;1078NB;AMSTERDAM;"Merwedeplein 21 2, 1078NB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";15-07-15;Zelfstandig;;;;;6.645,70;2.132,42;;;;;;;Huurder
ZKN-2015-000968;Rooseveltlaan;16;;2;1078NH;AMSTERDAM;"Rooseveltlaan 16 2, 1078NH AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.644,98;2.416,87;;;;;;;Huurder
ZKN-2015-000967;Rooseveltlaan;18;;3;1078NH;AMSTERDAM;"Rooseveltlaan 18 3, 1078NH AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.644,98;2.416,87;;;;;;;Huurder
ZKN-2015-000963;Merwedeplein;14;;1;1078ND;AMSTERDAM;"Merwedeplein 14 1, 1078ND AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;4.724,58;1.528,99;;;;;;;Huurder
ZKN-2015-000962;Merwedeplein;37;;3;1078NB;AMSTERDAM;"Merwedeplein 37 3, 1078NB AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.911,93;2.210,60;;;;;;;Huurder
ZKN-2015-000961;Rooseveltlaan;24;;3;1078NJ;AMSTERDAM;"Rooseveltlaan 24 3, 1078NJ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.644,98;2.416,87;;;;;;;Huurder
ZKN-2015-000957;Merwedeplein;5;;1;1078NA;AMSTERDAM;"Merwedeplein 5 1, 1078NA AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;4.734,55;1.537,51;;;;;;;Huurder
ZKN-2015-000956;Merwedeplein;13;;1;1078NA;AMSTERDAM;"Merwedeplein 13 1, 1078NA AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;4.734,56;1.537,51;;;;;;;Huurder
ZKN-2015-000955;Denneweg;58;;2;2514CH;'S-GRAVENHAGE;"Denneweg 58 2, 2514CH 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";20-07-15;Zelfstandig;;;;;745,98;624,82;;;;;;;Verhuurder
ZKN-2015-000953;Rooseveltlaan;8;;3;1078NH;AMSTERDAM;"Rooseveltlaan 8 3, 1078NH AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.999,16;2.545,37;;;;;;;Huurder
ZKN-2015-000947;Waalstraat;47;;1;1078BW;AMSTERDAM;"Waalstraat 47 1, 1078BW AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;5.011,72;1.626,76;;;;;;;Huurder
ZKN-2015-000943;Merwedeplein;5;;2;1078NA;AMSTERDAM;"Merwedeplein 5 2, 1078NA AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";15-07-15;Zelfstandig;;;;;6.846,15;2.182,23;;;;;;;Huurder
ZKN-2015-000941;Rooseveltlaan;32;;3;1078NJ;AMSTERDAM;"Rooseveltlaan 32 3, 1078NJ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;7.644,98;2.416,87;;;;;;;Huurder
ZKN-2015-000940;Waalstraat;39;;3;1078BW;AMSTERDAM;"Waalstraat 39 3, 1078BW AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;9.877,07;3.107,15;;;;;;;Huurder
ZKN-2015-000939;Deltastraat;16;;2;1078PC;AMSTERDAM;"Deltastraat 16 2, 1078PC AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;6.427,97;2.029,34;;;;;;;Huurder
ZKN-2015-000938;Rooseveltlaan;40;;3;1078NK;AMSTERDAM;"Rooseveltlaan 40 3, 1078NK AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";15-07-15;Zelfstandig;;;;;7.763,87;2.460,78;;;;;;;Huurder
ZKN-2015-000937;Deltastraat;14;;1;1078PC;AMSTERDAM;"Deltastraat 14 1, 1078PC AMSTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-07-15;Zelfstandig;;;;;8.996,47;2.830,87;;;;;;;Huurder
