Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2016-005363;Sperwerstraat;84;;;3362ER;SLIEDRECHT;"Sperwerstraat 84, 3362ER SLIEDRECHT";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";11-08-17;Zelfstandig;;;;;3.256,14;3.256,14;;;;;;;Huurder
ZKN-2016-005234;Duivenstraat;61;;;3353BX;PAPENDRECHT;"Duivenstraat 61, 3353BX PAPENDRECHT";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";22-08-17;Zelfstandig;;;;;730,02;730,02;;;;;;;Huurder
ZKN-2016-005174;Huygensstraat;9;;"KM 2";9727JA;GRONINGEN;"Huygensstraat 9 KM 2, 9727JA GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-17;Onzelfstandig;;;;;1.285,76;992,42;;;;;;;Huurder
ZKN-2016-005158;Kolfstraat;12;;"1 ET VZ";9717GR;GRONINGEN;"Kolfstraat 12 1 ET VZ, 9717GR GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";04-08-17;Onzelfstandig;;;;;814,66;627,61;;;;;;;Huurder
ZKN-2016-005083;Torenhof;20;;;2903CE;"CAPELLE AAN DEN IJSSEL";"Torenhof 20, 2903CE CAPELLE AAN DEN IJSSEL";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";11-08-17;Zelfstandig;;;;;1.375,57;1.375,57;;;;;;;Huurder
ZKN-2016-005043;"Hugo de Grootstraat";88;;;2518EG;'S-GRAVENHAGE;"Hugo de Grootstraat 88, 2518EG 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";30-08-17;Zelfstandig;446,24;341,74;;;;;;;;;;;Huurder
ZKN-2016-004916;Korreweg;57;;"KM 2 LKS BG";9714AC;GRONINGEN;"Korreweg 57 KM 2 LKS BG, 9714AC GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Onzelfstandig;;;;;750;626,67;;;;;;;Huurder
ZKN-2016-004835;"Sint Walburgstraat";9;;"STUDIO 24";9712HX;GRONINGEN;"Sint Walburgstraat 9 STUDIO 24, 9712HX GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";09-08-17;Onzelfstandig;;;;;1.836,16;1.212,71;;;;;;;Huurder
ZKN-2016-004814;Hardewikerstraat;13;A;"KM 2";9712GR;GRONINGEN;"Hardewikerstraat 13 A KM 2, 9712GR GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Onzelfstandig;;;;;800;248,36;;;;;;;Huurder
ZKN-2016-004811;Briljantstraat;341;;"KM 2";9743NM;GRONINGEN;"Briljantstraat 341 KM 2, 9743NM GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";31-08-17;Onzelfstandig;;;;;1.380,00;394,44;;;;;;;Huurder
ZKN-2016-004810;Briljantstraat;341;;"KM 2";9743NM;GRONINGEN;"Briljantstraat 341 KM 2, 9743NM GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";31-08-17;Onzelfstandig;;;;;1.380,00;488,53;;;;;;;Huurder
ZKN-2016-004802;Huygensstraat;11;;"KM 1";9727JA;GRONINGEN;"Huygensstraat 11 KM 1, 9727JA GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-17;Onzelfstandig;;;;;953,31;656,38;;;;;;;Huurder
ZKN-2016-004801;Huygensstraat;11;;"KM 1";9727JA;GRONINGEN;"Huygensstraat 11 KM 1, 9727JA GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-17;Onzelfstandig;;;;;896,91;192,3;;;;;;;Huurder
ZKN-2016-004798;Huygensstraat;9;;"KM 3";9727JA;GRONINGEN;"Huygensstraat 9 KM 3, 9727JA GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-17;Onzelfstandig;;;;;647,68;246,49;;;;;;;Huurder
ZKN-2016-004779;Brinklaan;27;;"A APP 1 1 ET VZ";9722BB;GRONINGEN;"Brinklaan 27 A APP 1 1 ET VZ, 9722BB GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Zelfstandig;;;;;509,31;234,94;;;;;;;Huurder
ZKN-2016-004735;Damsterdiep;52;;"A KM 3";9713EJ;GRONINGEN;"Damsterdiep 52 A KM 3, 9713EJ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Onzelfstandig;;;;;400;244,13;;;;;;;Huurder
ZKN-2016-004543;Huygensstraat;3;;"KM 4";9727JA;GRONINGEN;"Huygensstraat 3 KM 4, 9727JA GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-17;Onzelfstandig;;;;;758,73;486,2;;;;;;;Huurder
ZKN-2016-004468;"Van der Doesstraat";2;;"A KM 1ET RTS";9726GZ;GRONINGEN;"Van der Doesstraat 2 A KM 1ET RTS, 9726GZ GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";14-08-17;Onzelfstandig;;;;;1.200,00;928,7;;;;;;;Huurder
ZKN-2016-004464;Jadestraat;53;;"KM 1";9743HB;GRONINGEN;"Jadestraat 53 KM 1, 9743HB GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Onzelfstandig;;;;;1.200,00;259,58;;;;;;;Huurder
ZKN-2016-004463;Jadestraat;53;;"1 ET AT";9743HB;GRONINGEN;"Jadestraat 53 1 ET AT, 9743HB GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Onzelfstandig;;;;;1.200,00;254,94;;;;;;;Huurder
ZKN-2016-004397;Bomansplaats;52;;;5611NT;EINDHOVEN;"Bomansplaats 52, 5611NT EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-08-17;Zelfstandig;;;;;1.983,04;1.749,27;;;;;;;Huurder
ZKN-2016-004222;Ceramstraat;6;;"A KM GROOT";9715JN;GRONINGEN;"Ceramstraat 6 A KM GROOT, 9715JN GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Onzelfstandig;;;;;1.200,00;336,96;;;;;;;Huurder
ZKN-2016-004219;Ceramstraat;6;;"A KM KLEIN";9715JN;GRONINGEN;"Ceramstraat 6 A KM KLEIN, 9715JN GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-17;Onzelfstandig;;;;;1.200,00;240,39;;;;;;;Huurder
ZKN-2016-004141;Huygensstraat;9;;"KM 1";9727JA;GRONINGEN;"Huygensstraat 9 KM 1, 9727JA GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-17;Onzelfstandig;;;;;901,93;672,61;;;;;;;Huurder
ZKN-2016-004110;"Sint Walburgstraat";9;;"STUDIO 12";9712HX;GRONINGEN;"Sint Walburgstraat 9 STUDIO 12, 9712HX GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";09-08-17;Onzelfstandig;;;;;1.285,31;897,93;;;;;;;Huurder
ZKN-2016-004072;Bomansplaats;71;;;5611NT;EINDHOVEN;"Bomansplaats 71, 5611NT EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-08-17;Zelfstandig;;;;;2.695,57;2.399,77;;;;;;;Huurder
ZKN-2016-003766;Paterswoldseweg;174;;"KM RTS AT";9727BN;GRONINGEN;"Paterswoldseweg 174 KM RTS AT, 9727BN GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";09-08-17;Onzelfstandig;;;;;1.599,61;1.028,59;;;;;;;Huurder
ZKN-2016-003765;Paterswoldseweg;174;;"KM 1";9727BN;GRONINGEN;"Paterswoldseweg 174 KM 1, 9727BN GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";09-08-17;Onzelfstandig;;;;;1.542,77;973,79;;;;;;;Huurder
ZKN-2016-003764;Paterswoldseweg;174;;"KM 2";9727BN;GRONINGEN;"Paterswoldseweg 174 KM 2, 9727BN GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";09-08-17;Onzelfstandig;;;;;1.384,74;1.000,22;;;;;;;Huurder
ZKN-2016-003756;Paterswoldseweg;174;;"KM 4";9727BN;GRONINGEN;"Paterswoldseweg 174 KM 4, 9727BN GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";09-08-17;Onzelfstandig;;;;;1.716,86;1.178,68;;;;;;;Huurder
ZKN-2016-003586;Dillenburgsingel;202;;;3136EE;VLAARDINGEN;"Dillenburgsingel 202, 3136EE VLAARDINGEN";;"255 BW - huurprijs na woningverbetering";"De huurprijs mag verhoogd worden";"De verzoeker wordt in het gelijk gesteld";29-08-17;Zelfstandig;642,04;617,96;;;;;;;;;;;Huurder
ZKN-2016-003068;"Admiraal de Ruijterweg";211;;HS;1056GH;AMSTERDAM;"Admiraal de Ruijterweg 211 HS, 1056GH AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-08-17;Zelfstandig;448,67;448,67;;;;;;;;;;;Huurder
ZKN-2016-002085;Kazernestraat;24;;;2514CT;'S-GRAVENHAGE;"Kazernestraat 24, 2514CT 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";07-08-17;Zelfstandig;;;;;139,08;28,74;;;;;;;Huurder
ZKN-2016-001295;Taklaan;17;;;6824DM;ARNHEM;"Taklaan 17, 6824DM ARNHEM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-08-17;Zelfstandig;498,12;498,12;;;;;;;;;;;Huurder
ZKN-2016-001106;Rijswijkstraat;301;;;1062XP;AMSTERDAM;"Rijswijkstraat 301, 1062XP AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";30-08-17;Zelfstandig;715;662,29;;;;;;;;;;;Huurder
ZKN-2015-008120;"Katendrechtse Lagedijk";217;;A;3083GB;ROTTERDAM;"Katendrechtse Lagedijk 217 A, 3083GB ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-08-17;Zelfstandig;380,64;;;;;;;;;;152,26;;Huurder
ZKN-2017-002526;Arabella;11;;;2907KD;"CAPELLE AAN DEN IJSSEL";"Arabella 11, 2907KD CAPELLE AAN DEN IJSSEL";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";12-09-17;Zelfstandig;;;;;173,66;173,66;;;;;;;Huurder
ZKN-2017-002525;Pijlstraat;2;;"BIS KM 1 - 1 ET VZ";3552XP;UTRECHT;"Pijlstraat 2 BIS KM 1 - 1 ET VZ, 3552XP UTRECHT";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-09-17;Onzelfstandig;;;;;110;0;;;;;;;Huurder
ZKN-2017-002521;Pijlstraat;2;;"BIS KM 1 - 1 ET VZ";3552XP;UTRECHT;"Pijlstraat 2 BIS KM 1 - 1 ET VZ, 3552XP UTRECHT";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-09-17;Onzelfstandig;;;;;110;0;;;;;;;Huurder
ZKN-2017-002499;"Prins Mauritsstraat";5;;;6576AB;OOIJ;"Prins Mauritsstraat 5, 6576AB OOIJ";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-09-17;Zelfstandig;537,12;537,12;;;;;;;;;;;Huurder
ZKN-2017-002336;Damsterkade;1;;2B;9711SE;GRONINGEN;"Damsterkade 1 2B, 9711SE GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";27-09-17;Zelfstandig;580;337,27;;;;;;;;;;;Huurder
ZKN-2017-002265;Populierenlaan;1;;50;9741HA;GRONINGEN;"Populierenlaan 1 50, 9741HA GRONINGEN";;"20.7 UHW - behandeling na gegrond verzet";"Servicekosten conform afrekening";;14-09-17;Zelfstandig;;;;;2286,45;2780,49;;;;;;;Huurder
ZKN-2017-002101;Cotoneasterstraat;6;;;1326EM;ALMERE;"Cotoneasterstraat 6, 1326EM ALMERE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-09-17;Zelfstandig;642,12;642,12;;;;;;;;;256,85;;Huurder
ZKN-2017-002069;Damsterdiep;52;;"A KM 7";9713EJ;GRONINGEN;"Damsterdiep 52 A KM 7, 9713EJ GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-09-17;Onzelfstandig;375;261,88;;;;;;;;;;;Huurder
ZKN-2017-002067;Amsterdamsestraatweg;526;;"KM 1A";3553EN;UTRECHT;"Amsterdamsestraatweg 526 KM 1A, 3553EN UTRECHT";;"258 BW - uitsplitsing all in/incl. huur";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";11-09-17;Onzelfstandig;420;231;;;;;;;;;;;Huurder
ZKN-2017-002066;"Zuidelijke Wandelweg";48;;;1079RP;AMSTERDAM;"Zuidelijke Wandelweg 48, 1079RP AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";28-09-17;Zelfstandig;710,39;710,39;;;;;;;;;;;Huurder
ZKN-2017-002051;Tigrisdreef;52;;;3564GL;UTRECHT;"Tigrisdreef 52, 3564GL UTRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-09-17;Zelfstandig;531,87;;;;;;;;;;425,5;;Huurder
ZKN-2017-002039;"Burg. Dijckmeesterweg";18;;;7201AL;ZUTPHEN;"Burg. Dijckmeesterweg 18, 7201AL ZUTPHEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-09-17;Zelfstandig;643,23;;;;;;;;;;385,94;;Huurder
ZKN-2017-002038;"Jacob van Campenstraat";115;;;6543LC;NIJMEGEN;"Jacob van Campenstraat 115, 6543LC NIJMEGEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-09-17;Zelfstandig;417;417;;;;;;;;;;;Huurder
ZKN-2017-002022;Korreweg;8;;"KM 1";9715AA;GRONINGEN;"Korreweg 8 KM 1, 9715AA GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-09-17;Onzelfstandig;;;;;2400;636,82;;;;;;;Huurder
ZKN-2017-002021;Korreweg;8;;"KM 1";9715AA;GRONINGEN;"Korreweg 8 KM 1, 9715AA GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-09-17;Onzelfstandig;;;;;2400;672,14;;;;;;;Huurder
ZKN-2017-002008;Einsteinplaats;11;;A;3069JA;ROTTERDAM;"Einsteinplaats 11 A, 3069JA ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";12-09-17;Zelfstandig;;;;;1413,92;380,25;;;;;;;Huurder
ZKN-2017-001981;Valeriusstraat;221;;2;1075EZ;AMSTERDAM;"Valeriusstraat 221 2, 1075EZ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-09-17;Zelfstandig;527,09;527,09;;;;;;;;;;;Huurder
ZKN-2017-001980;"De Witstraat";2;;;2011DV;HAARLEM;"De Witstraat 2, 2011DV HAARLEM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";20-09-17;Zelfstandig;461,73;491,05;;;;;;;;;491,05;;Verhuurder
ZKN-2017-001970;"Carry van Bruggenweg";1;;;2331HB;LEIDEN;"Carry van Bruggenweg 1, 2331HB LEIDEN";;"258 BW - uitsplitsing all in/incl. huur";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";15-09-17;Zelfstandig;795;437,25;;;;;;;;;;;Huurder
ZKN-2017-001951;Weerdstede;43;;;3431LS;NIEUWEGEIN;"Weerdstede 43, 3431LS NIEUWEGEIN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-09-17;Zelfstandig;746,34;;;;;;;;;;597,07;;Huurder
ZKN-2017-001949;Aquamarijnstraat;367;;;9743PJ;GRONINGEN;"Aquamarijnstraat 367, 9743PJ GRONINGEN";;"257 BW - huurverlaging in verband met gebreken";;"De wederpartij wordt in het gelijk gesteld";20-09-17;Zelfstandig;525,77;525,77;;;;;;;;;;;Huurder
ZKN-2017-001946;"Van Heutszstraat";24;;;5018EW;TILBURG;"Van Heutszstraat 24, 5018EW TILBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-09-17;Zelfstandig;710;;;;;;;;;;284;;Huurder
ZKN-2017-001932;"Bocht Oosterdiep";9;L;;9641JH;VEENDAM;"Bocht Oosterdiep 9 L, 9641JH VEENDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-09-17;Zelfstandig;672,26;;;;;;;;;;403,36;;Huurder
ZKN-2017-001927;"van Wassenaerstraat";8;;;2274RC;VOORBURG;"van Wassenaerstraat 8, 2274RC VOORBURG";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";21-09-17;Zelfstandig;900;635,27;;;;;;;;;;;Huurder
ZKN-2017-001923;Admiraliteitskade;60;;1112;3063ED;ROTTERDAM;"Admiraliteitskade 60 1112, 3063ED ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";25-09-17;Zelfstandig;604;604;;;;;;;;;;;Huurder
ZKN-2017-001920;Lutkenieuwstraat;9;;B;9712AW;GRONINGEN;"Lutkenieuwstraat 9 B, 9712AW GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-09-17;Zelfstandig;710;516,36;;;;;;;;;;;Huurder
ZKN-2017-001916;Rijswijkseplein;512;;;2516LS;'S-GRAVENHAGE;"Rijswijkseplein 512, 2516LS 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";21-09-17;Zelfstandig;361,97;361,97;;;;;;;;;;;Huurder
ZKN-2017-001906;Balderikstraat;1;;;3553BA;UTRECHT;"Balderikstraat 1, 3553BA UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";18-09-17;Zelfstandig;875;542,2;;;;;;;;;433,76;;Huurder
ZKN-2017-001899;Ookmeerweg;264;;H;1069MX;AMSTERDAM;"Ookmeerweg 264 H, 1069MX AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-09-17;Zelfstandig;490,49;490,49;;;;;;;;;294,29;;Huurder
ZKN-2017-001888;Oosterendstraat;28;;;1024GT;AMSTERDAM;"Oosterendstraat 28, 1024GT AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-09-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-001887;Werengouw;99;;;1024NN;AMSTERDAM;"Werengouw 99, 1024NN AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-09-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-001886;Raaltepad;15;;"KM 2 ET RTS";1324ET;ALMERE;"Raaltepad 15 KM 2 ET RTS, 1324ET ALMERE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-09-17;Onzelfstandig;351,97;351,97;;;;;;;;;;;Huurder
ZKN-2017-001885;"Van Baerleplantsoen";6;;;3314BH;DORDRECHT;"Van Baerleplantsoen 6, 3314BH DORDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-09-17;Zelfstandig;384,42;;;;;;;;;;307,54;;Huurder
ZKN-2017-001883;"Eerste Oosterparkstraat";69;;1;1091GW;AMSTERDAM;"Eerste Oosterparkstraat 69 1, 1091GW AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-09-17;Zelfstandig;347,73;347,73;;;;;;;;;;;Huurder
ZKN-2017-001876;"Jacob Catskade";7;;HS;1052BR;AMSTERDAM;"Jacob Catskade 7 HS, 1052BR AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-09-17;Zelfstandig;322,93;;;;;;;;;;96,88;;Huurder
ZKN-2017-001874;"Hannie Schaftstraat";119;;;1443LC;PURMEREND;"Hannie Schaftstraat 119, 1443LC PURMEREND";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-09-17;Zelfstandig;477,05;;;;;;;;;;381,64;;Huurder
ZKN-2017-001871;Persijn;26;;2;1082ES;AMSTERDAM;"Persijn 26 2, 1082ES AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-09-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-001868;Weezenhof;3210;;;6536GK;NIJMEGEN;"Weezenhof 3210, 6536GK NIJMEGEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-09-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-001863;Morgensterlaan;396;;"KM 2";9742CV;GRONINGEN;"Morgensterlaan 396 KM 2, 9742CV GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";20-09-17;Onzelfstandig;328;247,56;;;;;;;;;;;Huurder
ZKN-2017-001860;Azielaan;394;;D;3526SM;UTRECHT;"Azielaan 394 D, 3526SM UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";18-09-17;Onzelfstandig;345,18;169,82;;;;;;;;;;;Huurder
ZKN-2017-001853;"Van Walbeeckstraat";99;;1;1058CN;AMSTERDAM;"Van Walbeeckstraat 99 1, 1058CN AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-09-17;Zelfstandig;618,31;;;;;;;;;;247,32;;Huurder
ZKN-2017-001847;"Van de Spiegelstraat";5;E;"ET 2 K STUDIO E";2518ES;'S-GRAVENHAGE;"Van de Spiegelstraat 5 E ET 2 K STUDIO E, 2518ES 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-09-17;Onzelfstandig;570;;;;;;;;;;228;;Huurder
ZKN-2017-001835;Lutkenieuwstraat;9;;E;9712AW;GRONINGEN;"Lutkenieuwstraat 9 E, 9712AW GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";25-09-17;Zelfstandig;710;710;;;;;;;;;;;Huurder
ZKN-2017-001820;Meidoorn;5;;;9103SG;DOKKUM;"Meidoorn 5, 9103SG DOKKUM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-09-17;Zelfstandig;490,05;490,05;;;;;;;;;;;Huurder
ZKN-2017-001819;"Lodewijk Napoleonplantsoen";30;;1;3582TP;UTRECHT;"Lodewijk Napoleonplantsoen 30 1, 3582TP UTRECHT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-09-17;Zelfstandig;464,48;464,48;;;;;;;;;;;Huurder
ZKN-2017-001815;Rijnsburgstraat;72;;1;1059AX;AMSTERDAM;"Rijnsburgstraat 72 1, 1059AX AMSTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De wederpartij wordt in het gelijk gesteld";01-09-17;Zelfstandig;625,23;625,23;;;;;;;;;;;Huurder
